state_abbr,data_year,Population,Aggravated Assault_rate,All Other Offenses (Except Traffic)_rate,Arson_rate,Burglary_rate,Curfew and Loitering Law Violations_rate,Disorderly Conduct_rate,Driving Under the Influence_rate,Drug Abuse Violations - Grand Total_rate,Drunkenness_rate,Embezzlement_rate,Forgery and Counterfeiting_rate,Fraud_rate,Gambling - Total_rate,Human Trafficking - Commercial Sex Acts_rate,Human Trafficking - Involuntary Servitude_rate,Larceny - Theft_rate,Liquor Laws_rate,Manslaughter by Negligence_rate,Motor Vehicle Theft_rate,Murder and Nonnegligent Manslaughter_rate,Offenses Against the Family and Children_rate,Prostitution and Commercialized Vice_rate,Rape_rate,Robbery_rate,Simple Assault_rate,"Stolen Property: Buying, Receiving, Possessing_rate",Suspicion_rate,Vagrancy_rate,Vandalism_rate,"Weapons: Carrying, Possessing, Etc._rate","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)_rate",Average Rate Per Year
KY,2014,4416992,48.74357934,1512.228231,3.328056741,80.82423514,0,103.0339199,453.0005941,490.7412103,355.7851135,11.47839978,23.83975339,26.57917424,0.203758576,0,0,428.1873275,5.297722975,0.38487731,14.60269794,3.645014526,108.3542827,5.116604241,5.976918229,28.97899747,258.8639509,44.10241178,0,4.052531678,25.1981439,23.04735893,9.327614811,131.4491123
KY,2015,4429126,44.77181277,2036.361124,1.761069791,73.62626396,0.022577818,102.254937,409.6745046,507.8654344,347.9467507,10.99539729,23.14226328,26.03222396,0.383822903,0,0,386.6902861,2.935116319,0.406400721,15.66900558,3.793073396,100.8551123,6.208899905,6.05085518,25.91933488,262.8509552,48.8583978,0,3.273783586,24.33888763,20.04910224,9.347216584,145.2285358
KY,2016,4440306,44.34379072,2395.713268,1.193611431,68.73400167,0.067562911,92.35849962,380.9647353,525.0764249,321.5093735,10.29208347,23.80466571,23.78214474,0.202688734,0,0,324.144327,2.116971218,0.382856497,20.15626851,4.301505347,102.695625,5.675284541,5.855452304,25.62886432,265.4771991,59.8832603,0,3.085372945,25.85407402,20.40399918,7.229231499,153.5784885
KY,2017,4455590,46.50338115,3210.91034,1.728166191,67.71269349,0.044887434,104.2735081,402.8422723,616.7982243,368.0096239,9.291698742,25.72049942,32.07207126,0.06733115,0,0.022443717,301.6659971,2.311702827,0.336655752,21.34397465,4.466299637,138.275739,3.837875568,6.172022112,22.82525995,275.1599676,67.84735579,0,1.660835041,26.88757269,22.15194845,7.159545649,186.7128998
KY,2018,4464273,47.86893633,3365.542385,2.912008293,66.43858922,0.022400064,99.45628325,369.2874517,643.3298322,358.4458209,9.699227623,30.84488785,39.13291145,0.291200829,0.044800128,0,304.2152664,4.457612695,0.560001595,23.52006699,4.121611738,129.8979699,3.673610462,7.683221882,19.60005582,281.8600027,69.10419681,0,1.276803636,28.15688019,24.28166915,7.302420797,191.7105847
KY,2019,4472345,51.04704579,3410.671583,3.801137882,62.53989797,0.044719269,97.42092795,373.1823015,576.185424,339.7546477,8.295424436,24.8191944,32.86866286,0.447192692,0,0.022359635,281.5748785,3.35394519,0.424833057,23.27637962,3.957655324,129.5293632,2.258323094,7.289240879,17.79826914,286.3598403,65.80440462,0,1.162700999,32.15315455,19.00568941,6.685530745,189.088217
KY,2020,4508155,55.49942271,1968.011304,1.885471995,58.71581612,0,89.23828041,304.8919125,446.7237706,204.9618968,6.410604782,14.35176918,24.33367974,0,0.022182023,0.044364047,176.4358147,1.020373079,0.621096657,21.02855825,3.992764224,92.72085809,0.488004516,5.922600266,16.12633106,278.0738462,62.77512641,0,0.421458446,30.69992048,13.66412646,4.92440921,125.2905085
KY,2021,4507600,53.48744343,2491.015174,1.486378561,49.09486201,0,76.5374035,283.3436862,478.9022983,0,4.148549117,11.69136569,24.4032301,0.177478037,0.066554264,0.044369509,149.4808767,0.643357884,0.820835922,18.30242258,5.058124057,94.30739196,0.33277132,6.433578845,13.66580886,254.5035052,59.65480522,0,0.377140829,29.59446269,15.97302334,5.413080131,133.1922574
KY,2022,4511563,44.13104727,2591.496561,1.861882456,40.05263808,0,70.46338486,243.0643216,390.7958284,0,4.898524081,9.553230222,17.55489173,0,0.022165267,0,134.6761643,0.443305347,0.642792753,15.24970393,3.812425982,82.23314182,0.221652673,6.716076003,10.83881573,226.3738753,44.21970834,0,0.221652673,26.86430401,13.85329209,5.430490497,128.5707057
LA,2014,4645938,155.2323772,1094.35382,2.066321161,110.8925689,5.165802901,186.4639606,159.7955031,511.9095433,82.0716936,2.733570702,15.6050296,35.23508062,1.140781474,0,0,531.6256911,54.88665583,0.495056111,23.00934709,6.328108554,30.99481741,14.4857723,7.425841671,27.18503777,456.4847831,37.2798776,2.410708021,4.412456645,63.0227954,51.55040812,16.40142421,119.0537043
LA,2015,4666998,187.2081368,1179.83766,2.506964863,111.7206393,7.713738039,199.250139,188.172354,591.3651559,82.00132076,2.871224714,14.63467522,29.7621726,1.242768906,0,0,605.1213221,74.22330157,0.707092654,26.97665609,7.328051137,32.33341861,13.24191697,10.07071355,34.24042607,501.0715668,48.7036849,0.728519704,8.399403642,73.38764662,70.0878809,21.04136321,133.0951585
LA,2016,4681346,200.0279407,1277.239495,2.905147366,123.6396541,6.579304328,228.7376323,171.8736449,641.9521223,80.2333346,3.738241096,17.13182491,31.99934378,1.687548837,0,0,565.2220537,78.46034025,1.046707507,30.84582938,7.66873459,34.86176839,11.25744604,11.02247089,36.48523309,528.9931571,51.2245837,3.033315632,6.686111217,83.54434814,84.65513978,29.94865152,140.4097137
LA,2017,4673673,189.3799588,1249.702322,2.802934651,127.501432,6.440330763,207.6739216,151.2728854,671.163772,71.3357567,2.995502681,17.09576173,35.13296715,1.134011729,0.641893432,0.74887567,533.1138914,67.82673927,0.620496984,38.10707339,9.393040549,41.10257607,12.77367929,10.48425938,34.64084886,512.7230767,60.46636125,0.363739611,5.584472855,78.3323951,87.63984986,30.06200905,137.3631237
LA,2018,4664450,196.3575556,1238.752693,2.358263032,126.360021,5.574076258,180.0641019,144.990299,731.7047026,66.5030175,3.001425677,16.65791251,29.34965537,1.114815252,0.192948794,0.085755019,542.1861098,44.69980384,0.686040155,36.51019949,8.618379445,41.16240929,9.647439677,10.46211236,34.5592728,514.101341,67.46776147,0.278703813,5.93853509,76.34340597,89.61399522,25.74794456,137.131958
LA,2019,4658285,209.3688986,1220.320354,3.284470572,117.9189337,5.280913469,183.1360683,146.8566221,721.1022941,56.69468485,2.833660886,15.67100338,26.36163309,2.27551556,0.171737023,0.064401384,519.3327587,49.22412433,0.815750861,34.69087872,8.951792344,43.49240117,10.00368161,10.39008992,29.68903792,473.4575064,59.61421424,16.61555701,7.921370204,74.44799964,93.16733519,23.61384072,134.4119203
LA,2020,4652022,199.2037011,852.5755037,2.300075107,95.50685702,4.944086679,134.758606,88.2411992,518.4842204,24.76342545,1.956138643,10.361086,20.31374744,1.11779351,0.085984116,0.171968232,396.9671683,26.09617925,0.795353074,26.46161175,8.877859993,26.26814749,6.018888131,8.512427499,23.36618356,389.2071018,55.05133037,1.225273655,4.363693895,72.31264169,82.30829519,17.43327955,100.0016073
LA,2021,4627047,149.1231881,368.1829901,1.599292162,68.2076495,2.679894974,94.76886662,60.42730925,413.6763685,1.102214868,1.772188612,6.44039276,9.790261478,2.679894974,0.021612056,0,247.7173886,16.68450742,0.713197856,22.69265905,9.077063622,16.51161097,3.241808436,5.403014061,16.18743013,353.1193869,50.87478039,0,0.237732619,72.16265579,60.14635252,9.595752972,66.60766017
LA,2022,4588023,148.4081488,363.4898953,2.746280914,71.7084461,1.111589894,72.60207719,62.16185054,418.2847383,1.329548697,3.16040264,7.97729218,14.97376975,2.702689154,0.02179588,0.043591761,299.9767002,20.27016865,0.348734084,24.82550763,5.993867075,13.40446637,2.332159189,6.211825878,19.24576228,374.3006519,59.93867075,0,0.087183521,69.39808279,80.73194053,11.96593827,69.66947665
ME,2014,1331217,39.28735886,1168.104073,3.155007786,68.35850203,1.652623126,117.9371958,415.559597,435.4661937,1.201907728,4.50715398,17.42766206,48.52702452,0.300476932,0,0,460.3306598,234.8978416,0.150238466,16.67646973,1.051669262,11.56836188,3.906200116,5.183227077,12.24443498,392.7233501,11.26788495,0,0,87.66414491,20.28219291,15.54968123,115.9671333
ME,2015,1329098,41.23097018,1114.440019,2.181930904,64.25410316,1.12858495,100.2183436,434.6556838,447.0701182,1.279062943,3.460993847,19.03546616,42.43479412,0.601911973,0,0,404.3343681,205.0262659,0.526672977,17.83164221,1.58001893,6.320075721,6.094358731,4.5143398,13.69349739,371.5301656,8.276289634,0.150477993,0.300955987,76.29234263,17.15449124,14.06969238,110.3125045
ME,2016,1332348,42.03106095,1127.258044,5.854326347,51.33793874,0.675499194,98.99815964,438.6241432,407.7763467,1.651220252,5.253882619,17.18770171,41.88095002,0.075055466,0,0,353.7364112,166.4730236,0,15.53648146,1.200887456,9.381933249,7.880823929,4.578383425,10.50776524,355.6878533,7.055213803,0.525388262,0,79.10846115,11.2583199,14.03537214,105.6635693
ME,2017,1335743,42.74774414,1065.324692,4.491882046,45.51773807,1.272699913,94.17979357,436.9103937,248.700536,1.497294015,3.069452732,14.82321075,39.0793738,0.224594102,0.074864701,0,350.7411231,163.2799124,0.299458803,16.91942237,0.97324111,9.058628793,8.908899392,5.614852558,9.582681699,366.3129809,6.962417172,0.598917606,0,79.95550042,9.657546399,13.40078144,98.07034302
ME,2018,1340123,39.77246865,1079.826255,3.35790073,41.93644912,0.746200162,101.4832221,433.9900143,275.94482,1.567020341,3.581760779,15.59558339,35.96684782,0.149240032,0.223860049,0.074620016,344.968335,153.1202733,0.074620016,17.53570381,1.19392026,10.22294222,4.029480876,5.5218812,10.07370219,365.1903594,8.655921882,0.373100081,0.074620016,77.23171679,10.74528234,12.46154271,98.57063434
ME,2019,1345770,39.15973755,1075.443798,3.418117509,37.6735995,0.222920707,91.84333133,405.2698455,269.2882142,0.965989731,3.046582997,10.84880775,29.94568165,0.222920707,0,0,318.107849,117.181985,0.148613805,14.86138047,0.743069024,11.51756987,3.789652021,4.904255556,6.91054192,357.5648142,7.356383334,0.148613805,0.148613805,72.89507122,10.25435253,13.00370791,93.77051679
ME,2020,1364517,38.03543671,891.8906837,4.397160314,34.22456444,1.465720105,64.93140063,301.0589095,233.6357847,2.345152167,1.53900611,8.721034623,22.13237358,0.073286005,0.073286005,0,248.0731277,67.12998079,0.219858016,19.5673634,0.952718068,6.44916846,2.711582194,4.91016235,8.061460575,328.3945894,7.768316555,0.219858016,0.219858016,70.72099505,9.52718068,8.427890602,77.02831963
ME,2021,1378787,38.43958494,748.411466,4.279123606,25.67474164,0.797802706,59.69014793,318.3958073,206.1232083,0,1.087912781,5.149453832,16.82638435,0.072527519,0,0,223.4572853,45.40222674,0.362637594,14.94066886,1.087912781,6.527476688,0.362637594,5.367036388,5.22198135,315.132069,7.397806913,0,0.072527519,69.77147304,9.2835224,5.657146463,68.87072805
ME,2022,1389338,34.26092139,804.9157225,4.030696634,26.12755139,0.287906902,53.9825442,321.9518936,184.1884408,0,1.007674158,6.693835481,18.35406503,0.071976726,0.071976726,0,283.300392,45.12940695,0.575813805,15.83487963,1.367557787,8.34930017,1.871394866,3.670813006,6.333951853,316.5536392,5.686161323,0,0.143953451,62.18789092,8.565230347,5.9020915,71.65863491
MD,2014,5960064,113.3209308,1263.560257,5.973090222,98.65665872,2.550308185,120.0490465,343.6708062,725.2103333,1.359045809,4.19458583,11.57705689,21.45950111,4.44626098,0,0,411.102968,118.2537637,0.234896806,24.16081438,4.010024053,32.56676438,16.86223504,5.855641819,59.98257737,411.4217565,2.869096708,4.211364173,14.71460709,53.01956489,54.79806928,16.71122995,127.3162341
MD,2015,5988528,107.5556464,1106.799534,5.6441249,89.30408274,2.271008836,96.88524459,332.8530818,522.1984434,0.350670482,3.439910442,9.868869278,17.5168255,2.872158233,0,0,361.0904049,110.3944074,0.317273293,23.72870261,4.775797992,32.0946984,11.82260482,7.280587149,57.97751968,373.0465984,1.836845382,3.323020281,1.052011446,48.17544478,55.08866286,13.84313474,109.7873327
MD,2016,6007014,106.6586494,1067.152499,5.959699778,84.08503792,0.948890747,87.68083444,320.1923618,548.7085597,0.283002503,2.4637865,10.3878566,17.14662227,2.264020027,0.033294412,0,345.0632877,96.12096792,0.46612177,27.78418695,5.22722271,34.19336129,11.65304426,7.358065089,58.46498776,378.7572328,4.261684757,7.557831562,2.397197676,49.24243559,61.14518794,12.15246044,108.2519481
MD,2017,6028186,107.5116129,1043.282341,5.324984995,81.201874,1.443220232,79.65912133,310.6573022,558.4266975,0.547428364,2.322423363,8.626143918,18.46326573,2.040414811,0.298597289,0.033177477,298.4811683,69.77223331,0.248831075,30.65598839,5.407928687,31.20341675,12.1263677,6.386664247,58.95637593,365.0517751,2.83667425,2.239479671,2.421955792,46.92954066,57.92787416,11.18080962,103.9246996
MD,2018,6042153,105.6080506,963.2493583,5.147171877,64.69548189,1.125426648,80.55075732,310.6012046,545.2361104,0.95992273,1.886744675,7.646281052,15.35876367,1.257829784,0.198604703,0.049651176,260.7514242,73.56649194,0.248255878,33.8786522,4.418954634,31.16438793,13.85267801,8.010389674,54.6824948,366.028467,5.676784418,4.336202675,3.425931121,42.78276303,61.96466723,11.6349255,99.35467192
MD,2019,6054954,103.1552015,972.278237,3.748996276,60.6115257,0.594554476,84.41022013,314.8496256,508.9551465,0.726677692,1.981848252,6.573130035,14.20324581,0.957893322,0.165154021,0.033030804,267.3678446,69.79408927,0.412885052,32.20503409,4.046273514,30.6691017,11.14789642,8.6540707,54.63295014,375.8905518,4.673858794,0.809254703,3.765511679,45.81372542,63.30353624,12.23791296,98.66674143
MD,2020,6173689,93.8336868,625.0233855,3.239554179,45.9692738,0.145779938,47.81581968,215.0740019,314.2367554,0.307757647,1.393008297,3.531114055,8.779191825,0.161977709,0.161977709,0.016197771,155.8063582,28.6052634,0.323955418,26.33757548,4.421991454,21.5916286,2.316281238,7.564359008,37.23867529,271.9767711,5.620626501,0.032395542,1.976128049,33.43219913,59.89935677,8.034094364,65.3182949
MD,2021,6175045,49.27899311,247.3828126,0.631574345,14.78531735,0.032388428,15.38450327,155.5454252,143.9341738,0,0.923070196,1.279342904,3.659892357,0,0.097165284,0,48.43689398,5.408867466,0.226718996,10.88251179,2.866375873,5.052594758,1.554644541,3.611309715,16.85817674,80.87390456,5.765140173,0,0.259107424,14.04038351,36.24265086,2.477714737,27.98360174
MD,2022,6163981,86.2267421,586.2445066,1.200522844,28.3258498,0.09733969,24.56204846,159.1828398,142.6999856,0.016223282,1.589881604,1.460095351,6.39197298,0,0.048669845,0,100.0327548,10.83715216,0.227125943,15.29855462,3.131093363,13.95202224,1.297862534,4.688528404,29.46147952,176.4930813,4.720974967,0.405582042,0.567814859,23.73466109,54.02352798,4.688528404,47.79378781
MA,2014,6764864,131.0299808,545.7168097,1.345185949,43.57811184,0,88.73792585,130.6160774,167.1282675,106.6835933,2.18777495,8.174591537,19.86736171,0.339992053,0,0,223.4043434,48.07191985,0.029564526,9.72672917,0.709548632,17.72393355,10.02237443,4.227727268,22.27687061,307.7519371,18.83260329,0.97562937,0.103475842,42.86856321,20.08909566,6.725929745,63.8369651
MA,2015,6797484,127.07643,542.7449333,0.779700254,35.41016058,0,68.61362233,140.8020968,155.2339071,93.65229841,1.956606297,7.72344591,18.24204367,0.441339766,0,0,193.3656629,34.48334707,0.014711326,8.900351954,1.662379786,17.59474535,8.297187606,4.266284408,18.256755,277.7939602,18.10964174,1.441709903,0.250092534,38.29358039,20.56643311,6.620096495,59.43850078
MA,2016,6827280,121.834757,548.8129973,1.215711088,32.0186077,0,65.94134121,149.547111,153.3553626,83.6790054,1.99200853,7.147795315,18.99731665,0.234353945,0,0,180.4818317,30.99330919,0.043941365,9.828218558,0.878827293,19.56855439,8.099858216,4.511313437,18.90943392,287.6987614,17.84019405,0.029294243,0.175765459,40.64576229,19.55390727,6.210379536,59.04018452
MA,2017,6863560,114.2992849,568.626194,1.296703169,32.6069853,0.029139397,64.92257662,137.3922571,144.5605488,78.48696595,1.864921411,6.833188608,19.23200205,0.087418191,0.131127287,0,161.0097384,26.6625483,0.072848493,9.426594945,0.917891007,20.95122648,7.721940218,5.099394483,17.81874129,286.7025276,17.86245039,0.029139397,0.131127287,38.4640041,19.7273718,6.133843079,57.71292581
MA,2018,6885720,107.657587,544.9393818,0.871368571,27.95640833,0,59.65970153,135.643041,128.9625486,77.92939591,1.641077476,6.520741477,17.078824,0.130705286,0.087136857,0,138.9687643,19.14106295,0.116182476,8.350615477,0.827800143,17.45641705,5.736509762,5.402485143,16.48338881,280.1159501,14.29044457,0,0.043568429,35.71158862,19.19915419,6.244808096,54.10215026
MA,2019,6894883,102.2787479,550.6837462,0.971735126,24.93153256,0,56.27361625,150.7639796,124.5561382,69.15273254,1.247301803,6.729628335,15.62027956,0.261063168,0.058014037,0.043510528,124.6576628,18.12938668,0.116028075,7.976930138,0.754182486,15.34471288,5.467823022,5.337291438,13.09666894,266.3714526,13.24170403,0.014503509,0.768685995,31.50162229,19.23165339,6.134984452,52.63604253
MA,2020,6997713,89.20057167,414.249627,1.228972952,19.36346918,0,31.98187751,102.6621126,90.81538497,20.07798834,0.671648008,3.729790004,9.188716371,0.157194215,0.042871149,0.028580766,72.70946951,8.674262577,0.128613448,7.33096656,0.828842223,16.79120021,1.571942147,4.287114947,9.746041314,230.6467842,12.34689105,0.014290383,0.171484598,30.22416038,18.52033657,4.430018779,38.76842657
MA,2021,6991951,89.86046956,431.7249935,1.101266299,17.7918867,0,31.26452116,107.5951476,77.40328844,0,0.50057559,2.989151383,9.367914621,0.54348207,0.085812958,0.01430216,62.5719488,9.768375093,0.085812958,7.608748974,0.872431743,11.91369905,2.145323959,4.090417682,8.409669919,235.0559951,9.882792371,0,0.114417278,28.51850649,19.0361746,4.290647918,37.89057335
MA,2022,6982740,97.89853267,432.3804123,1.217287197,18.86079104,0,31.73539327,109.8136262,63.47078654,0,0.873582576,4.969395968,9.824223729,0.128889233,0.085926155,0.014321026,73.43822053,10.84101656,0.057284103,7.561501645,0.673088215,13.76250584,3.236551841,4.382233908,6.630634966,243.7008968,9.781260651,0,0.042963078,29.6445235,20.62227721,3.99556621,38.69818364
MI,2014,9932033,91.00855787,858.4244535,2.204986633,39.46825388,4.591205043,71.46573113,291.7026152,346.4346121,4.399904833,9.544873643,5.477227069,41.4819403,0.724927112,0,0,244.0990681,128.6544255,0.100684321,13.28026196,2.919845313,47.16053602,3.977030684,6.755917948,17.34790853,269.2399431,15.18319563,0,1.701565027,24.22464766,37.47470432,6.312906935,83.39877191
MI,2015,9934483,88.44949455,901.8083779,2.244706645,31.96945427,4.076709377,67.99548603,282.289476,363.5015531,4.529677085,8.95869468,5.35508491,39.07601432,0.714682385,0,0,217.0117962,113.85595,0.100659491,11.80735827,2.536619168,42.80041548,6.220756531,6.784449679,15.48142968,265.3283518,15.2599788,0.281846574,2.224574746,25.26553219,34.17389712,5.707393128,82.76807807
MI,2016,9954117,99.23532143,926.3202351,2.471339246,33.67450875,3.37548775,67.48966282,284.063368,395.2535418,4.570972995,10.32738514,6.650514556,40.12410141,0.552535197,0,0,221.2551852,111.9938614,0.040184378,14.51660655,1.717882159,30.299021,5.344522272,7.845999801,14.87826595,282.7372835,16.88748485,0,2.431154868,28.95284434,42.24382735,7.203049753,85.88568218
MI,2017,9976752,95.55213961,885.2580479,2.395569219,32.32514951,3.518179063,61.38270251,270.6492053,334.9787586,3.568295574,11.77738005,6.605356132,39.81255623,0.561304922,0.010023302,0,201.9494922,90.03932342,0.110256324,12.9200365,2.596035263,28.18552571,2.365499313,8.499760243,13.17061906,283.4589854,18.10208372,0,1.403262304,28.72678403,46.44798227,5.773422052,80.39173341
MI,2018,9987286,103.8820757,858.4814733,2.052609688,30.48876341,2.523208007,58.27408968,263.8154149,305.598538,3.504455565,11.61476701,7.058974781,37.82809464,0.440560128,0.030038191,0.030038191,189.9915553,47.99101578,0.140178223,12.22554356,2.853628103,27.0343715,2.202800641,9.892577423,12.0753526,295.0451204,19.94535853,0,1.051336669,29.03691754,48.04107943,6.858720177,77.09705345
MI,2019,9984795,102.1553272,781.7186031,2.203350194,26.09968457,1.872847665,54.09224726,247.6765923,140.5236662,3.315040519,11.63769512,7.050720621,37.62721218,0.76115734,0.400609126,0,183.0683554,39.8405776,0.280426388,12.89961386,3.495314626,20.08053245,4.506852669,9.254070815,12.91964432,293.0656063,22.17371513,0,0.76115734,30.58650678,54.31258228,6.449806931,68.09127472
MI,2020,10070627,109.7349748,490.91283,1.995903532,24.71544225,1.251163408,38.31936184,210.3940499,117.2518851,1.926394454,6.871468877,5.153601658,22.37199332,0.228386971,0.188667498,0,115.8021243,29.64065693,0.436914206,12.82938987,3.594612331,9.165268458,2.333519055,8.063053075,10.75404739,271.3237219,21.48823504,0,0.556072626,27.39650669,94.5323464,5.203250999,53.04631751
MI,2021,10038117,105.956127,452.3358315,1.98244352,21.46816978,1.115747107,33.44252712,215.4587359,127.5836893,0,6.385659781,2.988608322,16.67643443,0.438329221,0.119544333,0,98.79342909,28.10288025,0.547911526,13.02037025,3.865266763,7.810229747,1.075898996,8.756622382,8.94590091,262.2304562,21.58771411,0,0.338708943,28.24234864,101.0548094,5.817824199,50.84329738
MI,2022,10033281,103.465656,515.8930563,1.863797097,21.60808613,1.036550257,30.56826575,210.7187071,114.6285049,0,6.837244965,4.215968834,19.97352611,0.269104394,0.129568782,0.039867318,110.8012424,26.97024034,0.418606835,16.22599826,3.737561023,11.07314746,1.036550257,8.182766933,9.139582555,270.6990864,21.58815247,0,0.49834147,28.27589499,78.54858246,5.651192267,52.39015645
MN,2014,5452665,69.37891838,509.5490004,1.522191442,44.21691045,21.95256815,186.129168,377.540157,351.2777697,0.018339656,1.17373798,16.10221791,41.92445346,0.513510366,0,0,441.6005751,217.0131486,0.238415527,19.91686634,1.595550066,11.62734186,11.31556771,9.95843317,21.10894398,270.8767181,31.59922717,0,3.374496691,56.74289545,32.95636171,21.25566122,89.43481115
MN,2015,5484002,72.57473648,547.4286844,2.188183009,42.2684018,25.61997607,194.3835907,391.0647735,326.0210335,1.859955558,0.729394336,18.34426756,50.7293761,0.528810894,0,0,450.7474651,184.7555854,0.182348584,21.69948151,2.224652726,15.08022791,10.35739958,12.85557518,22.62945929,271.2617537,31.69218392,0.10940915,8.114511993,61.63382143,35.21151159,20.49598085,91.05782425
MN,2016,5525360,67.56120868,543.8378676,1.683148247,40.0154922,17.30204005,172.2059739,366.5824489,201.3986419,0.10859021,0.524852679,18.55082746,40.90231225,0.217180419,0,0,412.0817467,153.0579003,0.199082051,23.96223956,1.900328666,10.94951279,6.768789726,10.6599389,21.68184516,262.444438,32.10650528,0.778229835,3.637772018,58.47582782,33.518178,19.99869692,81.3906973
MN,2017,5569283,70.90679357,557.2351055,1.741696373,41.40568903,15.99846874,172.6254529,380.8030585,369.8501225,0.215467593,0.412979552,25.58677661,47.47469288,0.233423225,2.657433641,0.035911265,406.9644153,140.3591809,0.107733796,27.7234969,1.939208333,12.19187461,6.356293979,10.79133526,20.77466704,267.2516372,36.2883337,0.736180941,3.824549767,56.05748532,39.87946025,16.03438001,88.20849372
MN,2018,5608762,68.3929894,602.8603104,1.800753892,36.44297975,8.308428848,165.4554071,363.1282625,371.846764,0.55270664,0.285267943,19.41604939,61.76050972,0.534877394,1.800753892,0,360.0259736,126.1062602,0.231780204,28.88337926,1.836412385,11.85644889,2.7635332,10.62623089,18.06102666,266.3332835,35.4623712,0.124804725,7.666575975,48.03198995,33.50115409,15.74322462,86.12388743
MN,2019,5640053,69.78657825,591.6788371,1.914875623,36.87908607,11.73747835,162.6580459,365.2447947,348.383251,0.496449235,0.460988576,19.7870481,81.8786632,0.656022204,2.145369911,0,396.7870515,120.1761756,0.478718906,29.00681962,1.790763314,11.56017506,2.890043764,12.16300627,20.67356459,276.4513029,35.76207529,0.070921319,6.507031051,48.17330617,40.12373643,14.69844344,87.45227818
MN,2020,5710578,70.46572168,467.7810197,2.434079352,35.8107358,7.95015846,100.7954011,315.9750204,265.0870017,0.332715883,0.928102199,16.74086231,54.61793885,0.31520452,0.245159071,0.017511362,285.1550228,77.62786884,0.630409041,22.60716866,2.486613439,6.269067685,0.54285223,9.19346518,19.49014618,237.9794129,42.81528069,0,4.640510996,45.10926915,43.79591698,9.718806047,69.27607881
MN,2021,5717968,68.73070993,569.2057038,2.360978585,32.2492186,4.564558598,82.0046562,339.4562544,249.7915343,0,1.241699849,12.29457737,43.61689327,0.244842224,0.874436513,0,224.4853416,64.93565546,0.856947783,16.64927121,2.413444776,6.68069496,1.259188579,9.653779105,14.51564612,225.6046204,36.35907022,0,4.424648756,40.46892183,44.05411153,8.219703223,67.97474546
MN,2022,5714300,68.98482754,539.5411511,1.907495231,28.41992895,4.374989063,76.07230982,357.9091052,220.9194477,0,2.37999405,11.68997078,43.04989238,0.13999965,1.014997463,0,254.1518646,55.85986035,0.804997988,16.64245839,3.0799923,2.799993,1.53999615,8.714978213,14.99746251,225.206937,38.14990463,0,1.032497419,35.22741193,46.32238419,7.647480881,66.72846221
MS,2014,2991892,40.57633096,975.8707868,2.673893309,55.58355716,4.311652961,178.6494967,336.0415416,347.4724355,154.2836439,17.68111951,18.1824745,42.34778528,3.375790303,0,0,319.4968268,41.21138062,0.434507663,11.26377556,4.512194959,112.4706373,4.144534629,3.6766033,14.9069552,273.2718962,22.79494046,4.345076627,3.743450633,27.27371175,31.68563571,6.952122603,98.68499221
MS,2015,2990231,36.01728428,1012.162605,1.906207246,54.64460772,3.578318866,163.3653052,321.1457576,364.3196797,157.9142213,15.88506038,14.246391,39.29462306,3.344223239,0,0,292.6864179,45.18045596,0.501633486,12.37362598,5.049777091,97.48410742,1.504900458,3.745530028,13.37689296,260.180568,26.28559466,4.548143605,3.678645563,25.48298108,36.4520333,7.190079964,97.53373136
MS,2016,2990595,36.38072022,1063.233236,2.340671338,52.230409,3.042872739,150.0370328,297.900585,406.1399153,135.6586231,15.98344142,14.84654392,38.6879534,2.240356852,0,0,256.1363207,36.38072022,0.535010592,12.67306339,4.447275542,87.50766988,1.605031775,3.310378035,16.85283363,264.4289849,26.88428222,2.507862148,1.638469937,29.82684048,40.69424312,7.690777253,97.15619758
MS,2017,2990674,34.90851895,1018.934193,1.638426656,48.24999315,3.076229639,150.8690014,286.0893564,396.5326879,140.135635,14.47834167,13.50866059,31.83228931,2.507795902,0,0,255.0929991,35.27632901,0.534996459,12.90678957,4.447158065,80.88477714,0.936243803,2.407484065,15.18052452,238.1402988,29.12386974,1.471240262,3.678100656,24.9442099,41.7297238,7.155577639,93.44101458
MS,2018,2982879,32.78711607,930.8791942,1.441560318,43.51500681,3.01721927,126.65616,235.1419551,338.5655268,115.8276953,11.33133459,12.5382223,28.49595978,2.681972685,0.033524659,0.033524659,232.5270318,28.93178034,0.402295903,12.87346889,3.050743929,76.93909139,0.636968513,3.184842563,12.16945106,200.008113,27.28907207,0.268197268,2.581398709,21.05348558,37.7822902,5.36394537,82.19381126
MS,2019,2978227,33.91279442,913.0264416,1.376657991,41.06470058,2.417545741,132.1591672,223.7237121,349.4025136,96.83613774,11.34903417,12.08772871,27.36527471,1.343080967,0.067154048,0,221.7426677,26.42511803,0.637963459,14.16950421,4.835091482,79.51039326,2.518276814,2.585430862,11.75195846,200.7234506,24.34334253,0.738694532,8.058485804,22.12725894,37.37122792,5.808825184,80.95095591
